label,src_name,out_path,status,detail
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6530873.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6530873.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9284682.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9284682.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6047115.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6047115.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1105538.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1105538.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4060882.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4060882.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4882695.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4882695.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6027798.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6027798.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5407666.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5407666.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6935657.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6935657.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9796040.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9796040.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4846035.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4846035.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7870160.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7870160.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6663247.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6663247.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7292143.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7292143.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8778186.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8778186.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2098426.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2098426.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1101351.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1101351.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7054977.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7054977.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7701126.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7701126.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4799779.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4799779.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1092890.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1092890.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5758976.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5758976.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1913471.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1913471.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8543859.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8543859.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3765509.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3765509.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2436364.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2436364.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3891416.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3891416.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8195070.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8195070.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4878438.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4878438.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5476324.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5476324.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1307115.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1307115.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6064218.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6064218.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2705075.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2705075.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7700830.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7700830.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3607289.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3607289.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9178575.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9178575.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6749976.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6749976.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8463557.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8463557.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6549159.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6549159.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2879814.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2879814.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8034675.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8034675.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4016003.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4016003.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5604212.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5604212.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9877194.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9877194.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5031733.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5031733.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4748289.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4748289.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1739595.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1739595.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3941447.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3941447.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8692948.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8692948.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5175785.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5175785.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1743186.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1743186.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1481057.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1481057.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7150561.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7150561.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6320084.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6320084.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6043078.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6043078.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1837988.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1837988.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9064936.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9064936.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6151774.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6151774.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2325585.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2325585.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7964973.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7964973.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4771667.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4771667.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8131749.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8131749.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2844885.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2844885.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9351920.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9351920.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7511640.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7511640.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4166346.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4166346.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9093882.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9093882.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2393554.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2393554.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6137766.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6137766.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3555645.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3555645.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2460010.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2460010.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1133069.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1133069.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2462911.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2462911.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1062960.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1062960.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1766721.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1766721.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4159059.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4159059.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7002192.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7002192.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5679718.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5679718.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6890535.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6890535.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6785500.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6785500.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5796246.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5796246.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1125976.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1125976.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7745862.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7745862.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3074985.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3074985.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5809254.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5809254.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3978913.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3978913.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1903703.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1903703.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5646947.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5646947.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9299686.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9299686.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3025684.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3025684.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8190929.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8190929.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1677100.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1677100.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9755038.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9755038.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6450264.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6450264.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9441585.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9441585.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2049473.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2049473.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1035630.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1035630.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4574058.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4574058.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9686921.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9686921.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2263827.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2263827.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4240572.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4240572.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6138839.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6138839.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1823771.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1823771.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7021117.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7021117.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5158638.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5158638.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9125753.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9125753.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4661324.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4661324.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1659462.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1659462.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4648882.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4648882.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9286223.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9286223.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3425732.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3425732.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7205018.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7205018.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1162280.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1162280.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5079558.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5079558.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8726343.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8726343.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5937369.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5937369.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9274003.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9274003.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3548515.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3548515.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2553522.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2553522.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2628592.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2628592.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8288732.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8288732.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8289522.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8289522.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6843783.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6843783.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9996570.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9996570.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4708413.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4708413.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4453838.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4453838.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5226379.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5226379.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1924724.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1924724.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3397300.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3397300.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7757579.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7757579.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2199197.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2199197.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3945227.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3945227.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8853078.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8853078.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4530450.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4530450.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6303389.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6303389.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6197289.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6197289.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1925258.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1925258.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5026692.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5026692.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3131236.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3131236.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1056044.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1056044.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9864384.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9864384.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6288751.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6288751.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9954386.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9954386.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9841868.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9841868.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9787469.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9787469.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9000440.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9000440.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2037976.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2037976.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8726450.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8726450.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2731741.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2731741.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7684818.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7684818.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1279699.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1279699.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4359484.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4359484.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5205569.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5205569.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4678659.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4678659.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7019901.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7019901.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7234581.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7234581.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4440923.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4440923.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6913174.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6913174.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7484152.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7484152.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7500473.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7500473.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1886121.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1886121.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9344459.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9344459.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1424876.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1424876.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7638298.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7638298.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5135042.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5135042.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4350271.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4350271.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9502258.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9502258.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5652919.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5652919.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4339997.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4339997.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2225615.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2225615.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3029513.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3029513.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3124864.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3124864.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1840901.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1840901.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3010628.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3010628.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7561369.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7561369.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2559281.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2559281.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8342132.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8342132.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8863378.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8863378.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8942534.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8942534.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8976086.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8976086.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7963921.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7963921.wav,ok,
